Pheno,Marker,Del_P_adj,Linkage_Class
Blup_Transfo_Num_Indents_field_year2,Chr02_2439319_3802076,0.0294610604203305,significant
Blup_Transfo_Num_Indents_field_year2,Chr02_3802077_3811171,0.042029144125175735,significant
Blup_Transfo_Num_Indents_field_year2,Chr02_3811172_4203782,0.0069730576827813,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_4203783_4204963,0.0069730576827813,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_4204964_5059530,0.004294685345377392,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_5059531_5059566,0.022873464746628453,significant
Blup_Transfo_Num_Indents_field_year2,Chr02_5059567_5396611,0.042029144125175735,significant
Blup_Transfo_Num_Indents_field_year2,Chr02_5396612_5398283,0.042029144125175735,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_4235627_5264100,0.01007334283453276,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_5264101_5264149,0.01007334283453276,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_5264150_5885231,0.01007334283453276,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_5885232_5886075,0.016667356782491285,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_5886076_6253003,0.011820032818388159,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_6253004_6253851,0.010694499010463125,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_6253852_6811196,0.01007334283453276,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_6811197_6811650,0.012659415156821577,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_6811651_7107385,0.05480021967129194,suggestive
Blup_Transfo_PC2_y1_y2,Chr01_6253004_6253851,0.03237572516549587,significant
Blup_Transfo_PC2_y1_y2,Chr01_6253852_6811196,0.045648637609765196,significant
Blup_Transfo_PC2_y1_y2,Chr01_6811197_6811650,0.03237572516549587,significant
Blup_Transfo_Perimeter_2_excl_cavities_field_y1_y2,Chr02_3811172_4203782,0.06749295934356238,suggestive
Blup_Transfo_Perimeter_2_excl_cavities_field_y1_y2,Chr02_4203783_4204963,0.06749295934356238,suggestive
Blup_Transfo_Perimeter_2_excl_cavities_field_y1_y2,Chr02_4204964_5059530,0.040902486249032456,significant
Blup_Transfo_Perimeter_2_excl_cavities_field_y1_y2,Chr02_5059531_5059566,0.06749295934356238,suggestive
Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Chr02_3811172_4203782,0.0324101947164048,significant
Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Chr02_4203783_4204963,0.0324101947164048,significant
Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Chr02_4204964_5059530,0.014669323378830545,significant
Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Chr02_5059531_5059566,0.08149614341308714,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_y1_y2,Chr05_5438585_5830688,0.0754520992916465,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_y1_y2,Chr05_5830689_5831721,0.0754520992916465,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Chr02_4203783_4204963,0.08567657491132885,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Chr05_5438585_5830688,0.08567657491132885,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Chr05_5830689_5831721,0.08567657491132885,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Chr10_12005065_12006023,0.08567657491132885,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Chr10_12006024_12591692,0.08567657491132885,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Chr17_13349543_13731534,0.08567657491132885,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Chr17_13731535_13865657,0.08567657491132885,suggestive
Blup_Transfo_Vert_size_25perc_field_y1_y2,Chr02_4204964_5059530,0.06085755056830242,suggestive
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_3811172_4203782,0.03556109668337997,significant
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_4203783_4204963,0.03556109668337997,significant
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_4204964_5059530,0.019613253432698735,significant
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_3811172_4203782,0.06803656220869693,suggestive
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_4203783_4204963,0.06803656220869693,suggestive
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_4204964_5059530,0.06309193972043542,suggestive
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_3811172_4203782,0.045007642507903255,significant
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_4203783_4204963,0.045007642507903255,significant
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_4204964_5059530,0.031492768233354625,significant
Blup_Transfo_Vert_size_75perc_field_y1_y2,Chr02_3811172_4203782,0.06012712917055395,suggestive
Blup_Transfo_Vert_size_75perc_field_y1_y2,Chr02_4203783_4204963,0.06012712917055395,suggestive
Blup_Transfo_Vert_size_75perc_field_y1_y2,Chr02_4204964_5059530,0.02999048576641593,significant
Blup_Transfo_Vert_size_75perc_field_y1_y2,Chr02_5059531_5059566,0.06012712917055395,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_3811172_4203782,0.032208049332723705,significant
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_4203783_4204963,0.032208049332723705,significant
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_4204964_5059530,0.011925548552386466,significant
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_5059531_5059566,0.08310183369338515,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_3811172_4203782,0.0702077007796598,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_4203783_4204963,0.0702077007796598,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_4204964_5059530,0.0702077007796598,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_2118663_2439301,0.09939534609158127,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_3811172_4203782,0.04139906432915891,significant
Blup_Transfo_Vert_size_center_field_year2,Chr02_4203783_4204963,0.04139906432915891,significant
Blup_Transfo_Vert_size_center_field_year2,Chr02_4204964_5059530,0.0385311283227362,significant
Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_y1_y2,Chr02_4204964_5059530,0.035543554434559935,significant
Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_year2,Chr02_4204964_5059530,0.037306822014497566,significant
