Pheno,Marker,Dos_P_adj,Linkage_Class
Blup_Transfo_Circularity_field_y1_y2,Chr09_11824144_12217367,0.024884675775703594,significant
Blup_Transfo_Circularity_field_y1_y2,Chr09_12217368_12217448,0.024884675775703594,significant
Blup_Transfo_Circularity_field_y1_y2,Chr09_12217449_12479031,0.024884675775703594,significant
Blup_Transfo_Circularity_field_y1_y2,Chr09_12479032_12479149,0.024884675775703594,significant
Blup_Transfo_Circularity_field_y1_y2,Chr09_12479150_12868645,0.024884675775703594,significant
Blup_Transfo_Circularity_field_y1_y2,Chr09_12868646_12948742,0.024884675775703594,significant
Blup_Transfo_Circularity_field_y1_y2,Chr10_16740455_17296191,0.07824438796273868,suggestive
Blup_Transfo_Circularity_field_y1_y2,Chr10_17296192_17296662,0.07824438796273868,suggestive
Blup_Transfo_Circularity_field_y1_y2,Chr14_7560190_7561488,0.04878037202355926,significant
Blup_Transfo_Circularity_field_y1_y2,Chr14_7561489_7987654,0.04878037202355926,significant
Blup_Transfo_Circularity_field_y1_y2,Chr14_7987655_7987722,0.04878037202355926,significant
Blup_Transfo_Circularity_field_y1_y2,Chr14_7987723_8360105,0.04878037202355926,significant
Blup_Transfo_Circularity_field_y1_y2,Chr14_8360106_8360172,0.04878037202355926,significant
Blup_Transfo_Circularity_field_y1_y2,Chr14_8360173_8826511,0.04878037202355926,significant
Blup_Transfo_Circularity_field_year2,Chr01_11289028_11965532,0.06897203822336273,suggestive
Blup_Transfo_Circularity_field_year2,Chr01_11965533_11966198,0.06897203822336273,suggestive
Blup_Transfo_Circularity_field_year2,Chr01_11966199_12330339,0.06897203822336273,suggestive
Blup_Transfo_Circularity_field_year2,Chr01_12330340_12330527,0.06897203822336273,suggestive
Blup_Transfo_Circularity_field_year2,Chr01_12330528_13051606,0.06897203822336273,suggestive
Blup_Transfo_Circularity_field_year2,Chr01_16454791_19216253,0.06897203822336273,suggestive
Blup_Transfo_Circularity_field_year2,Chr09_3897498_4348780,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_4348781_4349349,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_4349350_4815906,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_4815907_4815948,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_4815949_4950038,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_4950039_4951556,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_4951557_5226408,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_5226409_5226548,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_10546220_10546584,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_10546585_10817737,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_10817738_10817792,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_10817793_11190661,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_11190662_11198784,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_11198785_11824088,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_11824089_11824143,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_11824144_12217367,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_12217368_12217448,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_12217449_12479031,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_12479032_12479149,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_12479150_12868645,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr09_12868646_12948742,0.031114542042641948,significant
Blup_Transfo_Circularity_field_year2,Chr10_16740455_17296191,0.08360834643519614,suggestive
Blup_Transfo_Circularity_field_year2,Chr10_17296192_17296662,0.08360834643519614,suggestive
Blup_Transfo_Circularity_field_year2,Chr14_7560190_7561488,0.06897203822336273,suggestive
Blup_Transfo_Circularity_field_year2,Chr14_7561489_7987654,0.06897203822336273,suggestive
Blup_Transfo_Circularity_field_year2,Chr14_7987655_7987722,0.06897203822336273,suggestive
Blup_Transfo_Circularity_field_year2,Chr14_7987723_8360105,0.06897203822336273,suggestive
Blup_Transfo_Circularity_field_year2,Chr14_8360106_8360172,0.06897203822336273,suggestive
Blup_Transfo_Circularity_field_year2,Chr14_8360173_8826511,0.06897203822336273,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_8021339_8546533,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_11189459_11289027,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_11289028_11965532,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_11965533_11966198,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_11966199_12330339,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_12330340_12330527,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_12330528_13051606,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_13051607_13052006,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_13052007_13382483,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_13382484_13382509,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_13382510_13576339,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_13576340_13576350,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_13576351_14061355,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_14061356_14061634,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_14061635_14604721,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_14604722_14607157,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_14607158_15449572,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_15449573_15456448,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_3897498_4348780,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_4348781_4349349,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_4349350_4815906,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_4815907_4815948,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_4815949_4950038,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_4950039_4951556,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_4951557_5226408,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_5226409_5226548,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_5226549_5587934,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_5587935_5587972,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_7644076_7707585,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_7707586_7716480,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_7716481_8073961,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8073962_8094828,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8094829_8323134,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8323135_8323313,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8323314_8873271,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8873272_8931262,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8931263_9461597,0.04242536039010779,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_9461598_10169168,0.06256368734711654,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10169169_10546219,0.06256368734711654,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10546220_10546584,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10546585_10817737,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10817738_10817792,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10817793_11190661,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_11190662_11198784,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_11198785_11824088,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_11824089_11824143,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_11824144_12217367,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12217368_12217448,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12217449_12479031,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12479032_12479149,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12479150_12868645,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12868646_12948742,0.028900804476694512,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_7560190_7561488,0.05442632974582186,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_7561489_7987654,0.05442632974582186,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_7987655_7987722,0.05442632974582186,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_7987723_8360105,0.05442632974582186,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_8360106_8360172,0.05442632974582186,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_8360173_8826511,0.05442632974582186,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_1670685_1670706,0.0795608311744654,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_1670707_2864682,0.0795608311744654,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_2864683_2931938,0.0795608311744654,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_2931939_3805343,0.0795608311744654,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_3805344_3897497,0.0795608311744654,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr04_3679194_3679320,0.0418187848467632,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_5226549_5587934,0.041117134040636716,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_5587935_5587972,0.041117134040636716,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_5587973_5894832,0.06143577298814597,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_5894833_5962556,0.06143577298814597,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7643121_7644075,0.03758523493943664,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7644076_7707585,0.01931793075951835,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7707586_7716480,0.01931793075951835,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7716481_8073961,0.01931793075951835,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8073962_8094828,0.01931793075951835,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8094829_8323134,0.01931793075951835,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8323135_8323313,0.01931793075951835,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8323314_8873271,0.01931793075951835,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8873272_8931262,0.01931793075951835,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8931263_9461597,0.01931793075951835,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_9461598_10169168,0.025343224049000333,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10169169_10546219,0.025343224049000333,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10546220_10546584,0.02453492608782784,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10546585_10817737,0.02453492608782784,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10817738_10817792,0.02453492608782784,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10817793_11190661,0.02453492608782784,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_11190662_11198784,0.02453492608782784,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_11198785_11824088,0.02453492608782784,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_11824089_11824143,0.02453492608782784,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_11824144_12217367,0.02453492608782784,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12217368_12217448,0.02453492608782784,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12217449_12479031,0.02453492608782784,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12479032_12479149,0.02453492608782784,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12479150_12868645,0.02453492608782784,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12868646_12948742,0.02453492608782784,significant
Blup_Transfo_Num_Indents_field_year2,Chr04_3679194_3679320,0.07671952911707064,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_5226549_5587934,0.06093526706831503,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_5587935_5587972,0.06093526706831503,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_5587973_5894832,0.08964415577177162,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_5894833_5962556,0.08964415577177162,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_7643121_7644075,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_7644076_7707585,0.03412932974144402,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_7707586_7716480,0.03412932974144402,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_7716481_8073961,0.03412932974144402,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8073962_8094828,0.03412932974144402,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8094829_8323134,0.03412932974144402,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8323135_8323313,0.03412932974144402,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8323314_8873271,0.03412932974144402,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8873272_8931262,0.03412932974144402,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8931263_9461597,0.03412932974144402,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_9461598_10169168,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10169169_10546219,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10546220_10546584,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10546585_10817737,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10817738_10817792,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10817793_11190661,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_11190662_11198784,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_11198785_11824088,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_11824089_11824143,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_11824144_12217367,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12217368_12217448,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12217449_12479031,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12479032_12479149,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12479150_12868645,0.046747868639253454,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12868646_12948742,0.046747868639253454,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_7117069_8021093,0.08635602874631533,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_11189459_11289027,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13051607_13052006,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13052007_13382483,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13382484_13382509,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13382510_13576339,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13576340_13576350,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13576351_14061355,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_14061356_14061634,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_14061635_14604721,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_14604722_14607157,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_14607158_15449572,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_15449573_15456448,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_31299043_32249075,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_32249076_32254238,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_32254239_32925441,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_32925442_32925676,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_32925677_33648211,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_33648212_33648861,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_33648862_33944256,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_33944257_33944395,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_33944396_34707623,0.07315518241181296,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_34707624_34711948,0.07315518241181296,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_34711949_35098398,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_35098399_35197978,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_35197979_35842906,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_35842907_35842941,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_35842942_36467175,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_38553273_41248221,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_41248222_41249634,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr04_1_60379,0.09481803824716388,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr04_60380_871979,0.09481803824716388,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr05_1_2455,0.025165914823978265,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_2456_233879,0.025165914823978265,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_233880_233961,0.025165914823978265,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_233962_298267,0.025165914823978265,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_298268_299973,0.025165914823978265,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_299974_977551,0.025165914823978265,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_977552_977727,0.025165914823978265,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_977728_1700771,0.025165914823978265,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_1700772_1701064,0.025165914823978265,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_1701065_2022055,0.025165914823978265,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_2022056_2023093,0.025165914823978265,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_2023094_2828367,0.025165914823978265,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_2828368_2831066,0.025165914823978265,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_2831067_3339589,0.025165914823978265,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_3339590_3341550,0.046009386953740454,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_3341551_3707259,0.046009386953740454,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr05_21547902_22130043,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr05_22130044_22141443,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr05_22141444_22484512,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr05_22484513_22484573,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr05_22484574_23162182,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr05_23162183_23162355,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr05_23162356_23643671,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr05_23643672_23643758,0.05976427022959903,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_3897498_4348780,0.011303213897342257,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr09_4348781_4349349,0.011303213897342257,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr09_4349350_4815906,0.011303213897342257,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr09_4815907_4815948,0.011303213897342257,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr09_4815949_4950038,0.011303213897342257,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr09_4950039_4951556,0.011303213897342257,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr09_4951557_5226408,0.011303213897342257,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr09_5226409_5226548,0.011303213897342257,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr09_5226549_5587934,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_5587935_5587972,0.058974852419502545,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_5587973_5894832,0.08228255446915458,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_5894833_5962556,0.08228255446915458,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_5962557_6348625,0.06910215346133432,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_6348626_6642511,0.06910215346133432,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_6642512_6642848,0.06910215346133432,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_6642849_7022695,0.06910215346133432,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_7022696_7029767,0.06910215346133432,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_7644076_7707585,0.08635602874631533,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_7707586_7716480,0.08635602874631533,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_7716481_8073961,0.08635602874631533,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_8073962_8094828,0.08635602874631533,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_8094829_8323134,0.08635602874631533,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr09_8323135_8323313,0.08635602874631533,suggestive
