Pheno,Marker,Del_P_adj,Linkage_Class
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_1588242_1591077,0.08654032725534963,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_2117144_2118662,0.08654032725534963,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_2118663_2439301,0.08248162598407895,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_3811172_4203782,0.027858673926914216,significant
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_4203783_4204963,0.027858673926914216,significant
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_4204964_5059530,0.014828119424751082,significant
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_5059531_5059566,0.07970901050431553,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_5059567_5396611,0.08654032725534963,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_1_4524,0.06573650111714702,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_4525_349303,0.06573650111714702,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_349304_361275,0.06573650111714702,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_361276_876244,0.06573650111714702,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_876245_880558,0.09217693419743217,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_1380871_1588241,0.07686242318935331,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_1588242_1591077,0.09217693419743217,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_2117144_2118662,0.09217693419743217,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_2118663_2439301,0.06573650111714702,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_3811172_4203782,0.06573650111714702,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_4203783_4204963,0.06573650111714702,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_4204964_5059530,0.06573650111714702,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_1_4524,0.055480367932313,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_4525_349303,0.055480367932313,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_349304_361275,0.055480367932313,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_361276_876244,0.055480367932313,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_876245_880558,0.08175569078055599,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_1380871_1588241,0.07402705319263585,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_1588242_1591077,0.0752832127897526,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_1591078_2117143,0.08175569078055599,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_2117144_2118662,0.07402705319263585,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_2118663_2439301,0.055480367932313,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_3811172_4203782,0.04356151499583387,significant
Blup_Transfo_Vert_size_center_field_year2,Chr02_4203783_4204963,0.04356151499583387,significant
Blup_Transfo_Vert_size_center_field_year2,Chr02_4204964_5059530,0.04356151499583387,significant
Blup_Transfo_Vert_size_center_field_year2,Chr02_5059531_5059566,0.08175569078055599,suggestive
