Pheno,Marker,Dos_P_adj,Linkage_Class
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_5226549_5587934,0.059789938,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_5587935_5587972,0.0446752,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_6348626_6642511,0.06064874,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_6642512_6642848,0.06064874,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_6642849_7022695,0.06064874,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_7644076_7707585,0.059789938,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_7707586_7716480,0.059789938,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_7716481_8073961,0.06064874,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8073962_8094828,0.06064874,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8094829_8323134,0.06064874,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8323135_8323313,0.072613101,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8323314_8873271,0.077191493,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8873272_8931262,0.072613101,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8931263_9461597,0.072957768,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_9461598_10169168,0.072957768,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10169169_10546219,0.072957768,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10546220_10546584,0.023072407,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10546585_10817737,0.021921176,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10817738_10817792,0.022287491,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10817793_11190661,0.021921176,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_11190662_11198784,0.021921176,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_11198785_11824088,0.021921176,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_11824089_11824143,0.021921176,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_11824144_12217367,0.021921176,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12217368_12217448,0.021921176,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12217449_12479031,0.021921176,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12479032_12479149,0.021921176,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12479150_12868645,0.021921176,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12868646_12948742,0.021921176,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_7560190_7561488,0.079955654,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_7561489_7987654,0.093318088,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_7987655_7987722,0.08178627,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_7987723_8360105,0.083369409,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_8360106_8360172,0.078400745,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_8360173_8826511,0.072957768,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_10546220_10546584,0.054581371,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_10546585_10817737,0.054581371,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_10817738_10817792,0.055502304,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_10817793_11190661,0.054581371,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_11190662_11198784,0.054581371,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_11198785_11824088,0.054581371,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_11824089_11824143,0.052684768,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_11824144_12217367,0.052684768,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_12217368_12217448,0.052684768,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_12217449_12479031,0.052684768,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_12479032_12479149,0.052684768,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_12479150_12868645,0.052684768,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_12868646_12948742,0.052684768,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr01_31299043_32249075,0.098269171,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr01_32254239_32925441,0.082840864,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr01_32925442_32925676,0.096623427,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr01_33648862_33944256,0.092437917,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr01_33944257_33944395,0.082840864,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr04_1_60379,0.082840864,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr04_60380_871979,0.082840864,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr09_1_612725,0.082840864,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr09_1670685_1670706,0.082840864,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr09_1670707_2864682,0.082840864,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr09_2864683_2931938,0.082840864,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr09_2931939_3805343,0.081010108,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr09_3805344_3897497,0.082840864,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr16_7456889_7457544,0.057937512,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr16_7457545_9757022,0.082840864,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr18_13215978_13250655,0.053237314,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr18_13250656_13635593,0.053237314,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr18_13635594_13643736,0.053237314,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr18_13643737_13898263,0.053237314,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr18_13898264_13898423,0.053237314,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr18_13898424_14524913,0.053237314,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr18_14524914_14524954,0.053237314,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_1_612725,0.052377471,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_1670685_1670706,0.059680958,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_1670707_2864682,0.059680958,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_2864683_2931938,0.06475434,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_2931939_3805343,0.05677703,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_3805344_3897497,0.07015625,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr16_7456889_7457544,0.028834498,significant
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr18_13215978_13250655,0.023689771,significant
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr18_13250656_13635593,0.025975491,significant
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr18_13635594_13643736,0.025975491,significant
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr18_13643737_13898263,0.023689771,significant
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr18_13898264_13898423,0.023689771,significant
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr18_13898424_14524913,0.023689771,significant
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr18_14524914_14524954,0.023689771,significant
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_5226549_5587934,0.073825189,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_5587935_5587972,0.052272954,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_6642512_6642848,0.098406076,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_6642849_7022695,0.098406076,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_7644076_7707585,0.073393275,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_7707586_7716480,0.073393275,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_7716481_8073961,0.079611435,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_8073962_8094828,0.096941992,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_8094829_8323134,0.092483023,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_8323135_8323313,0.098406076,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_8323314_8873271,0.098406076,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_8873272_8931262,0.092483023,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_9461598_10169168,0.098406076,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_10169169_10546219,0.098406076,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_10546220_10546584,0.052272954,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_10546585_10817737,0.052272954,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_10817738_10817792,0.055360676,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_10817793_11190661,0.052272954,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_11190662_11198784,0.052272954,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_11198785_11824088,0.052272954,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_11824089_11824143,0.052272954,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_11824144_12217367,0.052272954,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_12217368_12217448,0.052272954,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_12217449_12479031,0.052272954,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_12479032_12479149,0.052272954,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_12479150_12868645,0.052272954,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_12868646_12948742,0.052272954,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_10546220_10546584,0.081213746,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_10546585_10817737,0.081213746,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_10817738_10817792,0.092508851,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_10817793_11190661,0.081213746,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_11190662_11198784,0.081213746,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_11198785_11824088,0.081213746,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_11824089_11824143,0.081213746,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_11824144_12217367,0.081213746,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_12217368_12217448,0.081213746,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_12217449_12479031,0.081213746,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_12479032_12479149,0.081213746,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_12479150_12868645,0.081213746,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_12868646_12948742,0.081213746,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_5226549_5587934,0.049315615,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_5587935_5587972,0.027367173,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_5587973_5894832,0.058564047,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_5894833_5962556,0.06561516,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_5962557_6348625,0.097067844,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_6348626_6642511,0.07687241,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_6348626_6348625,0.084535772,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_6642512_6642848,0.06561516,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_6642849_7022695,0.06561516,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7022696_7029767,0.079308377,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7029768_7643120,0.058033166,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7643121_7644075,0.052504788,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7644076_7707585,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7707586_7716480,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7716481_8073961,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8073962_8094828,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8094829_8323134,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8323135_8323313,0.020159449,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8323314_8873271,0.020260024,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8873272_8931262,0.019381002,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8931263_9461597,0.022074306,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_9461598_10169168,0.017734121,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10169169_10546219,0.022711966,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10546220_10546584,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10546585_10817737,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10817738_10817792,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10817793_11190661,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_11190662_11198784,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_11198785_11824088,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_11824089_11824143,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_11824144_12217367,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12217368_12217448,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12217449_12479031,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12479032_12479149,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12479150_12868645,0.014823666,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12868646_12948742,0.014823666,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_5226549_5587934,0.071073176,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_5587935_5587972,0.043924903,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_5587973_5894832,0.087501083,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_5894833_5962556,0.094147643,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_6642512_6642848,0.094147643,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_6642849_7022695,0.094147643,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_7029768_7643120,0.075333334,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_7643121_7644075,0.071073176,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_7644076_7707585,0.025337272,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_7707586_7716480,0.025337272,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_7716481_8073961,0.025337272,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8073962_8094828,0.025910756,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8094829_8323134,0.025910756,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8323135_8323313,0.034174798,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8323314_8873271,0.034174798,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8873272_8931262,0.034174798,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8931263_9461597,0.034174798,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_9461598_10169168,0.030853145,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10169169_10546219,0.035759085,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10546220_10546584,0.025337272,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10546585_10817737,0.025337272,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10817738_10817792,0.025781264,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10817793_11190661,0.025337272,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_11190662_11198784,0.025910756,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_11198785_11824088,0.025337272,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_11824089_11824143,0.025337272,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_11824144_12217367,0.025337272,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12217368_12217448,0.025337272,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12217449_12479031,0.025337272,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12479032_12479149,0.025337272,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12479150_12868645,0.025337272,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12868646_12948742,0.025337272,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_8021094_8021338,0.085631125,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_11189459_11289027,0.069430618,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13051607_13052006,0.06723647,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13052007_13382483,0.062706184,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13382484_13382509,0.059918565,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13382510_13576339,0.059918565,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13576340_13576350,0.062706184,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13576351_14061355,0.064441098,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_14061356_14061634,0.069915055,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_14061635_14604721,0.062706184,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_14604722_14607157,0.052581655,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_14607158_15449572,0.052581655,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_15449573_15456448,0.052581655,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_31299043_32249075,0.059379094,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_32249076_32254238,0.056203499,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_32254239_32925441,0.054371881,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_32925442_32925676,0.056203499,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_32925677_33648211,0.054371881,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_33648212_33648861,0.052581655,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_33648862_33944256,0.052581655,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_33944257_33944395,0.052581655,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_33944396_34707623,0.052581655,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_34707624_34711948,0.052581655,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_34711949_35098398,0.052581655,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_35098399_35197978,0.053049879,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_35197979_35842906,0.053049879,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_35842907_35842941,0.054546531,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_35842942_36467175,0.052581655,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_36677916_36678639,0.099943255,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_36678640_37008510,0.074659059,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_37008511_37008685,0.073701596,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_37008686_37399402,0.075400354,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_37399403_37399747,0.075400354,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_37399748_38492440,0.075400354,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_38492441_38553272,0.084674064,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_38553273_41248221,0.059379094,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_41248222_41249634,0.052581655,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_41249635_41946984,0.073701596,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_41946985_41946999,0.068627792,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr04_1_60379,0.069430618,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr04_60380_871979,0.069430618,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr04_1430274_1430677,0.059918565,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr04_1430678_2488919,0.056203499,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr04_2488920_2489076,0.046223621,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr04_2489077_3015345,0.052581655,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr04_3015346_3039820,0.052581655,suggestive
