Pheno,Marker,Dos_P_adj,Linkage_Class
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_13051607_13052006,0.07199456329283767,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_13052007_13382483,0.06840877122156223,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_13382484_13382509,0.06725353926715906,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_13382510_13576339,0.07261310089733958,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_13576340_13576350,0.07261310089733958,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_13576351_14061355,0.07261310089733958,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_14061356_14061634,0.07295776840998637,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_14061635_14604721,0.07261310089733958,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_14604722_14607157,0.06064874026310138,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_14607158_15449572,0.06064874026310138,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr01_15449573_15456448,0.059789937762165006,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_3897498_4348780,0.06064874026310138,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_4348781_4349349,0.059789937762165006,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_4349350_4815906,0.059789937762165006,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_4815907_4815948,0.06064874026310138,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_4815949_4950038,0.061895172503817666,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_4950039_4951556,0.06064874026310138,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_4951557_5226408,0.06064874026310138,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_5226409_5226548,0.059789937762165006,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_5226549_5587934,0.059789937762165006,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_5587935_5587972,0.044675199869012604,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_6348626_6642511,0.06064874026310138,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_6642512_6642848,0.06064874026310138,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_6642849_7022695,0.06064874026310138,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_7644076_7707585,0.059789937762165006,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_7707586_7716480,0.059789937762165006,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_7716481_8073961,0.06064874026310138,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8073962_8094828,0.06064874026310138,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8094829_8323134,0.06064874026310138,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8323135_8323313,0.07261310089733958,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8323314_8873271,0.07719149263125231,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8873272_8931262,0.07261310089733958,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_8931263_9461597,0.07295776840998637,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_9461598_10169168,0.07295776840998637,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10169169_10546219,0.07295776840998637,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10546220_10546584,0.02307240669312062,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10546585_10817737,0.021921175765059628,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10817738_10817792,0.022287490835089276,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_10817793_11190661,0.021921175765059628,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_11190662_11198784,0.021921175765059628,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_11198785_11824088,0.021921175765059628,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_11824089_11824143,0.021921175765059628,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_11824144_12217367,0.021921175765059628,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12217368_12217448,0.021921175765059628,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12217449_12479031,0.021921175765059628,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12479032_12479149,0.021921175765059628,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12479150_12868645,0.021921175765059628,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr09_12868646_12948742,0.021921175765059628,significant
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_7560190_7561488,0.07995565406744985,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_7561489_7987654,0.09331808763206496,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_7987655_7987722,0.0817862703703347,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_7987723_8360105,0.08336940864863149,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_8360106_8360172,0.0784007452596071,suggestive
Blup_Transfo_Horiz_size_25perc_field_y1_y2,Chr14_8360173_8826511,0.07295776840998637,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_10546220_10546584,0.05458137126238162,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_10546585_10817737,0.05458137126238162,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_10817738_10817792,0.05550230405619138,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_10817793_11190661,0.05458137126238162,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_11190662_11198784,0.05458137126238162,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_11198785_11824088,0.05458137126238162,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_11824089_11824143,0.05268476751695692,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_11824144_12217367,0.05268476751695692,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_12217368_12217448,0.05268476751695692,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_12217449_12479031,0.05268476751695692,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_12479032_12479149,0.05268476751695692,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_12479150_12868645,0.05268476751695692,suggestive
Blup_Transfo_Horiz_size_25perc_field_year2,Chr09_12868646_12948742,0.05268476751695692,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr01_31299043_32249075,0.09826917084965044,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr01_32254239_32925441,0.0828408641646799,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr01_32925442_32925676,0.09662342696736985,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr01_33648862_33944256,0.09243791697433364,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr01_33944257_33944395,0.0828408641646799,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr04_1_60379,0.0828408641646799,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr04_60380_871979,0.0828408641646799,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr09_1_612725,0.0828408641646799,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr09_1670685_1670706,0.0828408641646799,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr09_1670707_2864682,0.0828408641646799,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr09_2864683_2931938,0.0828408641646799,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr09_2931939_3805343,0.0810101075689038,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr09_3805344_3897497,0.0828408641646799,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr16_7456889_7457544,0.057937512011090625,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr16_7457545_9757022,0.0828408641646799,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr18_13215978_13250655,0.05323731400087574,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr18_13250656_13635593,0.05323731400087574,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr18_13635594_13643736,0.05323731400087574,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr18_13643737_13898263,0.05323731400087574,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr18_13898264_13898423,0.05323731400087574,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr18_13898424_14524913,0.05323731400087574,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Chr18_14524914_14524954,0.05323731400087574,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_1_612725,0.0523774710512621,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_1670685_1670706,0.05968095768631733,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_1670707_2864682,0.05968095768631733,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_2864683_2931938,0.06475433989845496,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_2931939_3805343,0.056777030101905844,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr09_3805344_3897497,0.07015625036708915,suggestive
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr16_7456889_7457544,0.028834498384680374,significant
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr18_13215978_13250655,0.02368977138204318,significant
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr18_13250656_13635593,0.02597549149013426,significant
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr18_13635594_13643736,0.02597549149013426,significant
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr18_13643737_13898263,0.02368977138204318,significant
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr18_13898264_13898423,0.02368977138204318,significant
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr18_13898424_14524913,0.02368977138204318,significant
Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Chr18_14524914_14524954,0.02368977138204318,significant
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_5226549_5587934,0.07382518875519722,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_5587935_5587972,0.052272953535417846,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_6642512_6642848,0.09840607602380401,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_6642849_7022695,0.09840607602380401,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_7644076_7707585,0.07339327492087237,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_7707586_7716480,0.07339327492087237,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_7716481_8073961,0.079611434838677,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_8073962_8094828,0.09694199220557485,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_8094829_8323134,0.09248302250988526,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_8323135_8323313,0.09840607602380401,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_8323314_8873271,0.09840607602380401,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_8873272_8931262,0.09248302250988526,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_9461598_10169168,0.09840607602380401,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_10169169_10546219,0.09840607602380401,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_10546220_10546584,0.052272953535417846,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_10546585_10817737,0.052272953535417846,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_10817738_10817792,0.055360675836575744,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_10817793_11190661,0.052272953535417846,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_11190662_11198784,0.052272953535417846,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_11198785_11824088,0.052272953535417846,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_11824089_11824143,0.052272953535417846,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_11824144_12217367,0.052272953535417846,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_12217368_12217448,0.052272953535417846,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_12217449_12479031,0.052272953535417846,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_12479032_12479149,0.052272953535417846,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_12479150_12868645,0.052272953535417846,suggestive
Blup_Transfo_Indent_depth_mean_field_y1_y2,Chr09_12868646_12948742,0.052272953535417846,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_10546220_10546584,0.08121374562567076,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_10546585_10817737,0.08121374562567076,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_10817738_10817792,0.09250885107523868,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_10817793_11190661,0.08121374562567076,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_11190662_11198784,0.08121374562567076,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_11198785_11824088,0.08121374562567076,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_11824089_11824143,0.08121374562567076,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_11824144_12217367,0.08121374562567076,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_12217368_12217448,0.08121374562567076,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_12217449_12479031,0.08121374562567076,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_12479032_12479149,0.08121374562567076,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_12479150_12868645,0.08121374562567076,suggestive
Blup_Transfo_Indent_depth_mean_field_year2,Chr09_12868646_12948742,0.08121374562567076,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_5226549_5587934,0.04931561513510099,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_5587935_5587972,0.027367172693122176,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_5587973_5894832,0.05856404717439186,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_5894833_5962556,0.06561516002451666,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_5962557_6348625,0.09706784365628075,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_6348626_6642511,0.07687240954052454,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_6348626_6348625,0.08453577248761063,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_6642512_6642848,0.06561516002451666,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_6642849_7022695,0.06561516002451666,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7022696_7029767,0.07930837651144765,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7029768_7643120,0.05803316575212697,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7643121_7644075,0.052504788044379004,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7644076_7707585,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7707586_7716480,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_7716481_8073961,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8073962_8094828,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8094829_8323134,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8323135_8323313,0.0201594491656944,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8323314_8873271,0.020260024286670612,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8873272_8931262,0.01938100224949623,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_8931263_9461597,0.022074306085889804,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_9461598_10169168,0.017734120855829053,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10169169_10546219,0.022711965808914075,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10546220_10546584,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10546585_10817737,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10817738_10817792,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_10817793_11190661,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_11190662_11198784,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_11198785_11824088,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_11824089_11824143,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_11824144_12217367,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12217368_12217448,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12217449_12479031,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12479032_12479149,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12479150_12868645,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr09_12868646_12948742,0.0148236660438088,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_5226549_5587934,0.07107317553486234,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_5587935_5587972,0.0439249032037026,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_5587973_5894832,0.08750108338503579,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_5894833_5962556,0.0941476428794714,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_6642512_6642848,0.0941476428794714,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_6642849_7022695,0.0941476428794714,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_7029768_7643120,0.0753333344680005,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_7643121_7644075,0.07107317553486234,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr09_7644076_7707585,0.025337272130150534,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_7707586_7716480,0.025337272130150534,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_7716481_8073961,0.025337272130150534,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8073962_8094828,0.0259107560127881,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8094829_8323134,0.0259107560127881,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8323135_8323313,0.03417479812145473,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8323314_8873271,0.03417479812145473,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8873272_8931262,0.03417479812145473,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_8931263_9461597,0.03417479812145473,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_9461598_10169168,0.030853145435326343,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10169169_10546219,0.0357590854802001,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10546220_10546584,0.025337272130150534,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10546585_10817737,0.025337272130150534,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10817738_10817792,0.025781264157762718,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_10817793_11190661,0.025337272130150534,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_11190662_11198784,0.0259107560127881,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_11198785_11824088,0.025337272130150534,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_11824089_11824143,0.025337272130150534,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_11824144_12217367,0.025337272130150534,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12217368_12217448,0.025337272130150534,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12217449_12479031,0.025337272130150534,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12479032_12479149,0.025337272130150534,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12479150_12868645,0.025337272130150534,significant
Blup_Transfo_Num_Indents_field_year2,Chr09_12868646_12948742,0.025337272130150534,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_8021094_8021338,0.08563112517573161,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_11189459_11289027,0.06943061773891111,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13051607_13052006,0.0672364704810381,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13052007_13382483,0.06270618384530587,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13382484_13382509,0.059918565028682605,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13382510_13576339,0.059918565028682605,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13576340_13576350,0.06270618384530587,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_13576351_14061355,0.06444109842049707,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_14061356_14061634,0.06991505528346616,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_14061635_14604721,0.06270618384530587,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_14604722_14607157,0.052581655414186045,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_14607158_15449572,0.052581655414186045,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_15449573_15456448,0.052581655414186045,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_31299043_32249075,0.059379094301727255,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_32249076_32254238,0.05620349916749686,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_32254239_32925441,0.05437188066794479,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_32925442_32925676,0.05620349916749686,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_32925677_33648211,0.05437188066794479,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_33648212_33648861,0.052581655414186045,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_33648862_33944256,0.052581655414186045,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_33944257_33944395,0.052581655414186045,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_33944396_34707623,0.052581655414186045,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_34707624_34711948,0.052581655414186045,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_34711949_35098398,0.052581655414186045,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_35098399_35197978,0.05304987854961636,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_35197979_35842906,0.05304987854961636,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_35842907_35842941,0.054546531189242034,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_35842942_36467175,0.052581655414186045,suggestive
Blup_Transfo_PC1_PC2_y1_y2,Chr01_36677916_36678639,0.09994325502848429,suggestive
