Pheno,Marker,Del_P_adj,Linkage_Class
Blup_Transfo_Horiz_size_center_field_y1_y2,Chr02_4203783_4204963,0.07944778422763571,suggestive
Blup_Transfo_Horiz_size_center_field_y1_y2,Chr02_4204964_5059530,0.026005162208759664,significant
Blup_Transfo_Horiz_size_center_field_y1_y2,Chr02_5059531_5059566,0.07944778422763571,suggestive
Blup_Transfo_Horiz_size_center_field_year2,Chr02_3811172_4203782,0.05601738556354838,suggestive
Blup_Transfo_Horiz_size_center_field_year2,Chr02_4203783_4204963,0.05601738556354838,suggestive
Blup_Transfo_Horiz_size_center_field_year2,Chr02_4204964_5059530,0.014101978592569904,significant
Blup_Transfo_Horiz_size_center_field_year2,Chr02_5059531_5059566,0.05758634986910833,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_1_4524,0.020663744631428286,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_4525_349303,0.020663744631428286,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_349304_361275,0.020663744631428286,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_361276_876244,0.018427356575020176,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_876245_880558,0.05126068327479435,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_880559_1380844,0.05816919512951912,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_1380845_1380870,0.05126068327479435,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_1380871_1588241,0.020663744631428286,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_1588242_1591077,0.022184053715639404,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_1591078_2117143,0.02757046557435095,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_2117144_2118662,0.022184053715639404,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_2118663_2439301,0.018427356575020176,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_2439319_3802076,0.07787229418468092,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_3811172_4203782,0.018427356575020176,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_4203783_4204963,0.018427356575020176,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_4204964_5059530,0.012146826829055301,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_5059531_5059566,0.031580801877737465,significant
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_5059567_5396611,0.05816919512951912,suggestive
Blup_Transfo_Num_Indents_field_y1_y2,Chr02_5396612_5398283,0.06371231392784009,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr02_1_4524,0.007896353187421625,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_4525_349303,0.007896353187421625,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_349304_361275,0.00849620144745255,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_361276_876244,0.007794094668992064,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_876245_880558,0.023757650109901534,significant
Blup_Transfo_Num_Indents_field_year2,Chr02_880559_1380844,0.023757650109901534,significant
Blup_Transfo_Num_Indents_field_year2,Chr02_1380845_1380870,0.022671153909599777,significant
Blup_Transfo_Num_Indents_field_year2,Chr02_1380871_1588241,0.007896353187421625,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_1588242_1591077,0.009207959831344481,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_1591078_2117143,0.00964846132979196,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_2117144_2118662,0.00849620144745255,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_2118663_2439301,0.007561285440721853,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_2439302_2439318,0.055334569839036056,suggestive
Blup_Transfo_Num_Indents_field_year2,Chr02_2439319_3802076,0.028072512502980516,significant
Blup_Transfo_Num_Indents_field_year2,Chr02_3802077_3811171,0.04440674618477843,significant
Blup_Transfo_Num_Indents_field_year2,Chr02_3811172_4203782,0.007561285440721853,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_4203783_4204963,0.007561285440721853,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_4204964_5059530,0.004818172667100891,confirmed
Blup_Transfo_Num_Indents_field_year2,Chr02_5059531_5059566,0.022671153909599777,significant
Blup_Transfo_Num_Indents_field_year2,Chr02_5059567_5396611,0.04440674618477843,significant
Blup_Transfo_Num_Indents_field_year2,Chr02_5396612_5398283,0.04440674618477843,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_4235627_5264100,0.016466101421434176,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_5264101_5264149,0.016466101421434176,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_5264150_5885231,0.016466101421434176,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_5885232_5886075,0.023148890937240603,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_5886076_6253003,0.016466101421434176,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_6253004_6253851,0.016466101421434176,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_6253852_6811196,0.016466101421434176,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_6811197_6811650,0.01787698324417213,significant
Blup_Transfo_PC1_PC2_y1_y2,Chr01_6811651_7107385,0.07448249436451716,suggestive
Blup_Transfo_PC2_y1_y2,Chr01_6253004_6253851,0.0822247950092099,suggestive
Blup_Transfo_PC2_y1_y2,Chr01_6811197_6811650,0.0822247950092099,suggestive
Blup_Transfo_Perimeter_2_excl_cavities_field_y1_y2,Chr02_3811172_4203782,0.07005069261290911,suggestive
Blup_Transfo_Perimeter_2_excl_cavities_field_y1_y2,Chr02_4203783_4204963,0.07005069261290911,suggestive
Blup_Transfo_Perimeter_2_excl_cavities_field_y1_y2,Chr02_4204964_5059530,0.04295760918762601,significant
Blup_Transfo_Perimeter_2_excl_cavities_field_y1_y2,Chr02_5059531_5059566,0.07005069261290911,suggestive
Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Chr02_1_4524,0.09538676790225398,suggestive
Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Chr02_4525_349303,0.09538676790225398,suggestive
Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Chr02_349304_361275,0.09538676790225398,suggestive
Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Chr02_361276_876244,0.09538676790225398,suggestive
Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Chr02_2118663_2439301,0.09538676790225398,suggestive
Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Chr02_3811172_4203782,0.034699263962392354,significant
Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Chr02_4203783_4204963,0.034699263962392354,significant
Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Chr02_4204964_5059530,0.015977434330018834,significant
Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Chr02_5059531_5059566,0.08603543453015498,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_y1_y2,Chr05_5438585_5830688,0.06084030798928284,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_y1_y2,Chr05_5830689_5831721,0.06084030798928284,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Chr02_4203783_4204963,0.0872413238285869,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Chr05_5438585_5830688,0.0872413238285869,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Chr05_5830689_5831721,0.0872413238285869,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Chr10_12005065_12006023,0.0872413238285869,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Chr10_12006024_12591692,0.0872413238285869,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Chr17_13349543_13731534,0.0872413238285869,suggestive
Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Chr17_13731535_13865657,0.0872413238285869,suggestive
Blup_Transfo_Vert_size_25perc_field_y1_y2,Chr02_4204964_5059530,0.06352284380240193,suggestive
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_1_4524,0.0861079199816664,suggestive
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_4525_349303,0.0861079199816664,suggestive
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_349304_361275,0.0846703800746731,suggestive
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_361276_876244,0.0846703800746731,suggestive
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_1380871_1588241,0.09909320810932974,suggestive
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_1588242_1591077,0.0861079199816664,suggestive
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_2117144_2118662,0.0861079199816664,suggestive
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_2118663_2439301,0.0861079199816664,suggestive
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_3811172_4203782,0.03793552858156047,significant
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_4203783_4204963,0.03793552858156047,significant
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_4204964_5059530,0.021218811200177184,significant
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_5059531_5059566,0.0846703800746731,suggestive
Blup_Transfo_Vert_size_25perc_field_year2,Chr02_5059567_5396611,0.0861079199816664,suggestive
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_1_4524,0.07511047456954599,suggestive
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_4525_349303,0.07511047456954599,suggestive
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_349304_361275,0.07511047456954599,suggestive
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_361276_876244,0.06916625493171308,suggestive
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_876245_880558,0.0924829773228451,suggestive
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_1380871_1588241,0.08263947941614351,suggestive
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_1588242_1591077,0.0924829773228451,suggestive
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_2117144_2118662,0.0924829773228451,suggestive
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_2118663_2439301,0.07511047456954599,suggestive
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_3811172_4203782,0.06916625493171308,suggestive
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_4203783_4204963,0.06916625493171308,suggestive
Blup_Transfo_Vert_size_50perc_field_y1_y2,Chr02_4204964_5059530,0.06813659829145609,suggestive
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_1_4524,0.07159024514182624,suggestive
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_4525_349303,0.07159024514182624,suggestive
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_349304_361275,0.07159024514182624,suggestive
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_361276_876244,0.07159024514182624,suggestive
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_876245_880558,0.08881066850656257,suggestive
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_1380871_1588241,0.07951848496059438,suggestive
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_1588242_1591077,0.07951848496059438,suggestive
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_1591078_2117143,0.08881066850656257,suggestive
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_2117144_2118662,0.07951848496059438,suggestive
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_2118663_2439301,0.07159024514182624,suggestive
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_3811172_4203782,0.04847358200528679,significant
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_4203783_4204963,0.04847358200528679,significant
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_4204964_5059530,0.034484261852755424,significant
Blup_Transfo_Vert_size_50perc_field_year2,Chr02_5059531_5059566,0.07951848496059438,suggestive
Blup_Transfo_Vert_size_75perc_field_y1_y2,Chr02_3811172_4203782,0.06275535955495624,suggestive
Blup_Transfo_Vert_size_75perc_field_y1_y2,Chr02_4203783_4204963,0.06275535955495624,suggestive
Blup_Transfo_Vert_size_75perc_field_y1_y2,Chr02_4204964_5059530,0.03184205947501206,significant
Blup_Transfo_Vert_size_75perc_field_y1_y2,Chr02_5059531_5059566,0.06275535955495624,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_1_4524,0.08248162598407799,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_4525_349303,0.08248162598407799,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_349304_361275,0.08248162598407799,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_361276_876244,0.07970901050431668,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_1380871_1588241,0.0865403272553511,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_1588242_1591077,0.0865403272553511,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_2117144_2118662,0.0865403272553511,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_2118663_2439301,0.08248162598407799,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_3811172_4203782,0.034610595360545164,significant
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_4203783_4204963,0.034610595360545164,significant
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_4204964_5059530,0.013077138317112002,significant
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_5059531_5059566,0.07970901050431668,suggestive
Blup_Transfo_Vert_size_75perc_field_year2,Chr02_5059567_5396611,0.0865403272553511,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_1_4524,0.06573650111714653,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_4525_349303,0.06573650111714653,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_349304_361275,0.06573650111714653,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_361276_876244,0.06573650111714653,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_876245_880558,0.09217693419743059,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_1380871_1588241,0.07686242318935427,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_1588242_1591077,0.09217693419743059,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_2117144_2118662,0.09217693419743059,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_2118663_2439301,0.06573650111714653,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_3811172_4203782,0.06573650111714653,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_4203783_4204963,0.06573650111714653,suggestive
Blup_Transfo_Vert_size_center_field_y1_y2,Chr02_4204964_5059530,0.06573650111714653,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_1_4524,0.05548036793231432,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_4525_349303,0.05548036793231432,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_349304_361275,0.05548036793231432,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_361276_876244,0.05548036793231432,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_876245_880558,0.08175569078055461,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_1380871_1588241,0.074027053192637,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_1588242_1591077,0.07528321278975338,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_1591078_2117143,0.08175569078055461,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_2117144_2118662,0.074027053192637,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_2118663_2439301,0.05548036793231432,suggestive
Blup_Transfo_Vert_size_center_field_year2,Chr02_3811172_4203782,0.04451805070956727,significant
Blup_Transfo_Vert_size_center_field_year2,Chr02_4203783_4204963,0.04451805070956727,significant
Blup_Transfo_Vert_size_center_field_year2,Chr02_4204964_5059530,0.04198239583027138,significant
Blup_Transfo_Vert_size_center_field_year2,Chr02_5059531_5059566,0.08175569078055461,suggestive
Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_y1_y2,Chr02_4204964_5059530,0.0363355930484992,significant
Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_year2,Chr02_4204964_5059530,0.03929429277059675,significant
